uuid,planting_status
002c4fe0-77fe-4be7-8579-851f2a646ac0,no-restoration-expected
2fae091f-b37f-4cfe-9b17-1a6047f57444,no-restoration-expected
b70b1b68-329f-4a71-b5c9-2a0dc976119b,no-restoration-expected
1fe32a7e-ab41-4dc2-b42c-80fc16543cb2,no-restoration-expected
cf5cee41-be8b-4bee-873d-9e1c097b90e9,no-restoration-expected
80417fe8-1185-46ca-bacf-5fe5b60d0cef,no-restoration-expected
10262dc1-a7ae-4750-8ce6-86bf4c9498d8,no-restoration-expected
e7dc2fd0-eb2d-4646-95d7-3aa103760d47,no-restoration-expected
0f8f4e73-9b5b-4fc5-85d7-6daaf7d2f4f6,not-started
8e9a7b83-697f-465b-81ab-5a0122f94cf7,not-started
61cde2c3-fdc7-4fdc-9267-9b034493b9e6,completed
f75e1a6d-bfd9-4f8d-81c8-a18b98f78158,no-restoration-expected
38822208-eef6-4481-8518-c3e54203d9b6,no-restoration-expected
6f4706ea-b488-4b94-96fb-e4f15563d5bb,no-restoration-expected
e7e9b053-6227-464a-991b-2313561a5dfb,no-restoration-expected
7e9691c1-e4be-498c-8a3a-6a2b98398a0f,no-restoration-expected
e88da552-2bf7-445b-9bc2-61df45ce7297,no-restoration-expected
cfcd0ce8-6c1f-40e6-b535-3227660c0fff,no-restoration-expected
f5ca44b3-2c53-4e75-9da2-ad1e132441e6,no-restoration-expected
0a987957-b625-4aef-b35c-42a261959b9b,no-restoration-expected
9a832917-9ccc-4049-9275-7998f6254eb6,not-started
d2d64c94-c3cd-4249-a6e5-d04f9bff1072,not-started
d0d2d4c5-3edd-4570-a9e7-d1c5104bc29c,not-started
827eb3f5-77f8-4b19-a02f-1945fc246dd2,not-started
147e87fb-a40a-46f3-92d6-2b76969cfc1f,no-restoration-expected
36e51c7a-6b63-43e3-ac91-668bf186baaa,no-restoration-expected
93e701fe-e556-45df-b6ec-ab5bda19cd70,no-restoration-expected
4c5064c3-d2ce-4290-8f9a-6b87d24d7d0c,no-restoration-expected
2e04553b-6088-4546-9453-b38d3fc5d41c,no-restoration-expected
4b36ce0e-9712-4f65-8e66-47b9ddbb8992,no-restoration-expected
070119b9-6896-46b5-99e2-47fa3f34f0d8,no-restoration-expected
1798079b-bae3-4a15-b5e2-4f7ccdb0e5ae,no-restoration-expected
4ec3a378-6bbb-4a00-ad47-2d48ec2da899,no-restoration-expected
ccb00126-f251-43d1-bb7e-9bd8d0898fcb,no-restoration-expected
b12c73e4-6ed1-40cd-a31f-ec53fbdc773d,no-restoration-expected
d3535a06-0c6e-44b5-9ebb-e106bbeb1ddc,no-restoration-expected
b31f5cd6-ba0c-4654-89ce-2a0e5299db40,no-restoration-expected
dc654818-d666-42ff-99b9-a81ea1e3aae5,no-restoration-expected
ae5a9efd-66b0-4985-8c4c-7e733fa9363e,no-restoration-expected
a40e3152-aa04-4a08-aa6d-943dc0618009,no-restoration-expected
5106d6c0-4b4a-4d83-a4bb-ea935bef747a,no-restoration-expected
a84905b8-d90c-4a58-8482-2820ffe71463,no-restoration-expected
59170e80-45a7-45fa-82a1-7ed36cce3e3d,no-restoration-expected
00fee112-40ca-4e24-a751-ad3d85b695fd,no-restoration-expected
0d745c4f-9643-43be-b328-0fd03fd68b10,no-restoration-expected
20a1ba60-3a23-4a21-9fd6-611aac897c87,no-restoration-expected
fdeb4403-3925-45ee-af6d-cc3e01903ee4,no-restoration-expected
72122a0f-ba1f-444a-a984-0dc6e621be12,no-restoration-expected
4418fe3f-7189-45ce-95f6-262c5299ac47,no-restoration-expected
3e5b7cb3-5df4-4124-a4ea-3dfef0ba4dac,no-restoration-expected
25e44ea2-28a0-4f2b-b54b-5a0c4345dde6,no-restoration-expected
f9400aac-d124-4380-9c72-b8a389cf727c,no-restoration-expected
256f8758-efbc-4a81-95f0-b0994a1e7cac,no-restoration-expected
339ba81d-e13b-4812-a64a-bacc0ba8d451,completed
e4b7df5b-72b2-4411-ab9e-be8961edb2b5,not-started
ec95afe8-85a8-4ee3-97d9-f1121d9f37aa,not-started
308cab9f-7450-4157-aa04-4d3127003568,not-started
28775be2-cba3-4d2a-8e36-b79cb1314385,not-started
b3c57858-3c15-4e4f-a1dc-95d02e87f429,not-started
b4d4fd34-a665-4994-824a-9937358ce7eb,no-restoration-expected
014edc28-d10d-4c47-a141-d3ead90e4c87,no-restoration-expected
37bf1d43-9d74-46d8-a8c9-167fecaf8b0f,no-restoration-expected
c29f47fa-3d57-437d-9e57-fd68533ebf91,no-restoration-expected
8b372b85-b681-417c-862e-3a3e2bf94b49,no-restoration-expected
636d0f68-6e9a-4973-8f9a-78c80b739a11,no-restoration-expected
bff6a16b-06b9-49f9-b6af-9ae8b7e47a6f,no-restoration-expected
2df1e8c0-0de4-4bc9-8f60-bfb4e5e1a128,no-restoration-expected
b5c6d332-8fa6-4449-b9d5-42dccbe42b8c,no-restoration-expected
873dbf9d-ac28-49dd-936d-16c8a3d534ec,no-restoration-expected
2d7257c8-f3d2-4060-a661-3dd9df2b5db1,no-restoration-expected
7b183198-48dc-4319-8e13-bf9268157787,no-restoration-expected
67009810-42cc-4171-9849-c69cc7350787,no-restoration-expected
5f880b37-b037-4f9e-ab64-89610240c443,no-restoration-expected
939b2684-3606-4e0f-a839-714b5b015ecb,no-restoration-expected
6cf34705-2b94-42af-aad7-19c4dd6588d1,no-restoration-expected
c677e65f-d6f7-46ea-b0f0-ee12984571d2,no-restoration-expected
089ee338-2c40-47e0-944e-4181725aac65,no-restoration-expected
2f9a09d5-6c37-497a-bae9-6a023365dfab,no-restoration-expected
e21f9091-2eb1-4215-a1db-9018e75f2ba0,no-restoration-expected
7073f8c4-127a-4ae9-88e0-3495814f43e8,no-restoration-expected
452b8979-6d17-40d5-a9b3-1a68d9a7e018,no-restoration-expected
0a5a7c24-5516-4208-8cd2-9675925f847a,no-restoration-expected
71d7eb55-2627-4ef4-b1c4-2e2aeb3368c0,no-restoration-expected
99ec0851-1c9e-4940-afce-949ba31cda5c,no-restoration-expected
3505647f-dae8-4571-a208-7f191c174f95,no-restoration-expected
a1c8edcc-27c5-4749-baef-70783a7d69a4,no-restoration-expected
9a2d475c-cb1d-449b-8304-7253909f65d9,no-restoration-expected
9df7de79-ce83-4279-b790-8441acc01c47,no-restoration-expected
eae6f217-00b9-4649-b911-4daca692dd45,no-restoration-expected
8b6c7cce-892d-4368-a407-3e5e6635fd93,no-restoration-expected
d76ea3eb-b7db-404b-9622-18525af36bd2,no-restoration-expected
31024b84-5d9d-48a7-9178-4a4503599d31,no-restoration-expected
30132475-fc8f-4227-976c-d2e1c94be593,no-restoration-expected
33d5e675-f432-44c0-b991-5bb9921c205d,no-restoration-expected
ca2fe3e6-f544-46ff-9c3d-9b9098654f0e,no-restoration-expected
d5f06d35-5657-4640-9cae-3bf22b6ca770,no-restoration-expected
95b3f4f7-2d08-4728-8f15-b5c7f13008c3,no-restoration-expected
b6465053-d0a5-4d24-ae9b-6de5994ada20,no-restoration-expected
69d2d2e4-365d-4c24-b0e5-289ea6a6dcee,no-restoration-expected
d3197ca1-2634-457e-bdb9-4ee4c6469409,no-restoration-expected
bef3bd33-72ad-4aa2-8080-e27c6db56d4c,no-restoration-expected
a56b5a25-8cc3-4700-8343-89249877761d,no-restoration-expected
622925e8-759a-43f3-a634-ad00c03de18f,no-restoration-expected
41e22323-ba61-4d7c-a7fe-74b2572f7531,no-restoration-expected
dab5f931-6464-470e-9737-d213eda7d0cd,no-restoration-expected
bd920fa4-8d55-4a3e-a469-fcc23dd31fa4,no-restoration-expected
1ec31098-5808-40a8-b26f-90537ef8c58a,no-restoration-expected
f95330a6-4cc7-495c-96e0-8fd3084dca6d,no-restoration-expected
c0c5a35f-5990-4d47-a290-04197f22fd3e,no-restoration-expected
5855e401-6544-43d4-a137-efb454bfc614,no-restoration-expected
793522ed-b709-4b44-829c-e984cc0dc9ef,no-restoration-expected
d9b90c30-bbbe-4d61-a288-97c8504b7e81,no-restoration-expected
dd4bbcf3-3219-45bd-98d9-89f2c1931b26,no-restoration-expected
1729f692-471e-4243-867c-25f2476d32e5,no-restoration-expected
df694b52-47b4-4406-bac6-0568b310c805,no-restoration-expected
252f302d-9ea6-47d9-b593-eef40fe9fb38,no-restoration-expected
9ca26e4c-7878-442d-bab3-0cd60fcef4b9,no-restoration-expected
9925bbbb-f8e5-440f-bacc-4f69198c9ffa,no-restoration-expected
2b1575cf-3cc7-426e-b73d-e9c16d4bac59,no-restoration-expected
9b5e286a-a0b6-4c03-9430-caf543df82b4,not-started
95a54a94-19d8-4eb9-a931-99ed3e8f252f,not-started
452112c1-7781-442f-be7d-f59d5972b09a,not-started
8c56f943-d3e6-457f-8add-9cf7280fe5cb,no-restoration-expected
9ee1b19d-40b0-4301-a796-870675eca813,no-restoration-expected
e517a923-2fd8-41a4-9eb9-c81e441b78cc,no-restoration-expected
5c42ac73-f494-41ac-b9f0-6213975c245c,no-restoration-expected
1234949e-8826-4336-8f3a-87abc032c064,no-restoration-expected
dc142713-f5bc-4c0b-8383-b607475ab394,no-restoration-expected
8e739f51-3392-4479-b58d-df01e81f16f2,no-restoration-expected
6a471f45-bb3b-4a3d-8d65-40b42282cdc3,no-restoration-expected
5f7cb901-b53b-4efc-88d4-89dab8f5fdae,no-restoration-expected
4db3a329-b5f2-45fc-b459-3a7c18ddbbd6,not-started
90740c85-3069-4099-bf3e-2f16e8e4b34f,not-started
7ef2faaa-8ea3-4e13-b34b-8b225c473e1e,not-started
ce18959b-983e-4092-8918-7a2020ea85dc,no-restoration-expected
78b2ed19-3ccc-42a7-932e-50c58e927230,no-restoration-expected
a0bb70fb-c307-4c17-a7ed-39163352a403,no-restoration-expected
71b7691e-be9f-4767-a7b7-d0612332ab0f,no-restoration-expected
3c6bc64a-6ef1-49d8-b1a0-972618490778,no-restoration-expected
f7f0d93e-52bd-450c-961c-54a0394822e4,no-restoration-expected
d5e5aa1e-9133-4ff4-b6d3-d0a69e15e03e,no-restoration-expected
36aec070-9528-40e0-aa9e-f138ca9181e2,no-restoration-expected
ddde4958-8138-4d5d-ab78-02dcecf83fad,no-restoration-expected
5d9a8323-3444-4745-929b-863d2ffe72b2,no-restoration-expected
b7162709-b64c-4f47-8be7-6d37cc52c0ce,no-restoration-expected
b0538e46-d240-4780-b6d4-37f1cc58cae3,no-restoration-expected
8bcfb00a-b70b-4e16-9265-044df15c53dd,no-restoration-expected
12acd6b2-1fcf-443c-a6d0-ed02922bbd93,no-restoration-expected
064a6aa5-6b3b-4fd5-847e-65edd99d5517,no-restoration-expected
1e813988-5580-4622-ad6a-63b1b0954465,no-restoration-expected
c6c7fc25-f136-4181-901d-4474149178b3,no-restoration-expected
40388ea9-09ea-4cde-a397-678a8f84b6c6,no-restoration-expected
e823d519-64b6-4924-887b-546a836f4856,no-restoration-expected
3e80b4a1-a4b2-4489-b05e-d5cd7aa4136d,no-restoration-expected
6f42667a-7d86-4076-8db0-9842064ee1e9,no-restoration-expected
d7f6013c-9e6c-4bc3-9722-bf75efda3be7,no-restoration-expected
336a87d5-627d-4868-b16e-9ea49a1d6350,no-restoration-expected
dfbf3108-0758-40ab-9d1e-1568d69e90c6,no-restoration-expected
c6541b02-33bf-4658-a805-b43a868e8430,no-restoration-expected
486de7e3-db7c-453a-a215-0a9436d37a6a,no-restoration-expected
3df2150f-fbab-41e4-8d5e-13e96984980d,no-restoration-expected
bdedc4ad-8ba0-42a0-b0b6-c16f14227c9e,no-restoration-expected
930bd110-b1b3-410b-a70e-044496a1fedb,no-restoration-expected
9ddbd9b1-9c20-40ce-bedc-364767698178,no-restoration-expected
2d0fd130-c89b-42d2-8e88-92482744ff76,no-restoration-expected
155a5e35-dd73-47e9-9479-1d0909936a70,no-restoration-expected
5e028d93-a59d-4edf-9532-badc8cdc62bc,no-restoration-expected
36fc8ac2-a9c5-4ddb-bef1-c058fa4ec402,no-restoration-expected
089d7c2b-4851-4080-9166-67f603fc50c0,no-restoration-expected
b2be5f6a-7c56-4cb5-8d12-83634a93022b,no-restoration-expected
5aa554be-a005-492a-8dd3-7fa3d806c0b3,no-restoration-expected
301c47b6-ad41-44ae-b616-3cd927805657,no-restoration-expected
fe779d30-ed78-4eb4-9cd9-3d54e9a0aa62,no-restoration-expected
81e74af2-cbda-452f-bffd-aa5873add6e4,no-restoration-expected
235af042-29b7-4231-8273-40961dff7e2c,no-restoration-expected
9f5c3ccf-42ff-4b11-a721-2958fcaf1f8e,no-restoration-expected
f8abe452-1498-4d49-8c33-c11c1ade6b24,completed
2a2f156b-1954-43da-b3a4-165c8351e854,completed
a4aff969-150f-444a-9397-7f3662dfc2d0,replacement-planting
961fbbb3-e3bd-48ed-a4e3-b6f02805c5e2,completed
201ff6a5-2aac-489d-a3cc-a9925f82ffae,completed
ceeb84d5-2aee-414a-857a-19e719610d26,replacement-planting
47db345c-4192-43aa-8608-60d76b118896,completed
83801a0e-8e95-4a58-ad01-74a661e47719,replacement-planting
132d4cdc-6638-49eb-92cd-4372be997d20,replacement-planting
71e538e2-3731-4fc3-aeec-a846f522b35e,replacement-planting
78cfb500-d996-41af-b6a4-6aeb5929c288,replacement-planting
4daec6c6-307d-4b40-9d1e-3e33ff1815f8,replacement-planting
2be8590a-6cce-4349-bee0-518ecde3786e,completed
e62aea93-db47-4aac-b1c5-86b6c7934ae2,replacement-planting
b78d4e3a-201e-4c8f-b331-109bb28f5275,completed
92240ff8-7882-4648-a960-0e5042c32c25,replacement-planting
afe10df8-df2e-4cb4-8950-db8ebe268389,completed
82c2e8d1-320a-471b-85d0-d69db6f0a2da,replacement-planting
d803dbfc-4e0b-4e1d-9ef4-492d721e9433,replacement-planting
d527cfa3-3ac7-4956-9f8a-31941a19d078,completed
36450115-413a-4122-9b74-af14e7e79da0,replacement-planting
8b0e5e3c-2d64-49db-ae6a-15580fd3627f,replacement-planting
23ca0b7d-547b-4bca-8c56-717faec7f11d,replacement-planting
28abd829-6872-4167-ad03-da7e3943f2ed,completed
0b975236-e539-4e48-a25d-a616844bb93e,completed
a91ee78d-2aab-4de2-9b2f-56af29db9460,completed
2d42ba40-9272-44a7-a7c4-5378ee2513ea,replacement-planting
d6bf8875-b138-4f5e-854b-bcc27771b78e,replacement-planting
ba4e6204-c3dd-4fae-8ef1-229d09d8058f,replacement-planting
ef49eb5b-52c2-4221-9209-9edceaece4df,in-progress
90b9c4b2-e08f-4cbe-ad14-248f30bdee85,in-progress
fcd77c3c-e6ff-43d6-acfd-64ee03f5caec,in-progress
0140aac9-0c46-4f13-ae24-41e2d9799fbc,in-progress
20791906-0abf-49be-a3bb-8599ef952c38,in-progress
47280d39-1bed-4adc-ae6b-513a37323c8b,in-progress
